-82.02372171938596,34.941399043031524
-82.02372171938596,34.941399043031524
-82.02372171938596,34.941399043031524
-82.02372171938596,34.941399043031524
-82.02372171938596,34.941399043031524
-82.02372171938596,34.941399043031524
-82.02372171938596,34.941399043031524
-82.02372171938596,34.941399043031524
-82.02372171938596,34.941399043031524
-82.02372171938596,34.941399043031524
-82.02372171938596,34.941399043031524
-82.02372171938596,34.941399043031524
-82.02372171938596,34.941399043031524
-82.02372171938596,34.941399043031524
-82.02372171938596,34.941399043031524
-82.02372171938596,34.941399043031524
-82.02372171938596,34.941399043031524
-82.02372171938596,34.941399043031524
-82.02372171938596,34.941399043031524
-82.02372171938596,34.941399043031524
-82.02372171938596,34.941399043031524
