3456.44478,8201.40078,243.5
3456.4448,8201.40076,242.9
3456.44486,8201.40078,242.1
3456.44488,8201.40075,241.8
3456.44488,8201.4008,241.7
3456.44492,8201.40088,241.3
3456.44496,8201.40095,240.8
3456.44489,8201.4009,241.1
3456.4449,8201.40088,240.9
3456.44487,8201.40079,241.0
3456.4449,8201.4007,240.6
3456.44496,8201.40063,239.9
3456.44491,8201.40057,240.3
3456.44492,8201.4005,240.1
3456.44493,8201.40062,240.1
3456.44491,8201.40071,240.3
3456.44487,8201.40058,240.4
3456.44484,8201.40054,240.4
3456.44494,8201.40054,239.6
3456.44495,8201.40053,239.4
3456.44487,8201.40035,239.9
3456.44483,8201.40035,240.0
3456.44472,8201.40023,240.8
3456.44471,8201.40016,240.6
3456.44469,8201.40017,240.6
3456.44475,8201.40017,240.1
3456.44473,8201.40014,240.2
3456.44465,8201.40007,241.1
3456.4446,8201.40004,241.8
3456.44453,8201.40011,242.5
3456.44449,8201.40014,242.8
3456.44444,8201.40013,243.2
3456.44442,8201.40022,243.4
3456.44439,8201.40037,243.8
3456.44429,8201.4004,244.8
3456.4447,8201.40248,242.9
3456.44478,8201.4025,242.1
3456.44459,8201.40241,243.5
3456.44448,8201.40251,244.7
3456.44452,8201.40282,244.7
3456.44453,8201.40283,244.6
3456.44453,8201.40285,244.2
3456.4445,8201.40259,244.1
3456.44452,8201.40259,243.9
3456.44451,8201.40264,243.6
3456.44451,8201.4027,243.7
3456.44453,8201.40258,243.5
3456.44448,8201.40259,243.5
3456.44453,8201.40265,242.9
3456.44461,8201.40258,242.1
3456.44456,8201.4024,242.0
3456.44456,8201.40228,241.8
3456.4446,8201.40209,241.0
3456.44457,8201.40199,240.9
3456.44458,8201.40189,240.4
3456.4445,8201.40183,240.6
3456.44445,8201.40176,240.9
3456.44437,8201.40179,241.5
3456.44431,8201.40172,242.3
3456.44429,8201.40168,242.5
3456.44426,8201.40155,242.4
3456.44422,8201.40159,242.1
3456.44421,8201.40162,242.0
3456.44424,8201.40151,242.0
3456.44415,8201.40167,242.9
3456.44411,8201.40134,242.8
3456.44407,8201.40113,243.3
3456.44401,8201.40099,243.8
3456.44399,8201.4007,244.1
3456.44398,8201.40069,244.2
3456.44406,8201.40064,243.6
3456.44394,8201.40084,244.6
3456.44397,8201.40059,243.8
3456.44394,8201.40041,243.8
3456.44385,8201.40043,244.4
3456.4438,8201.40056,244.7
3456.4438,8201.40034,244.5
3456.44371,8201.40032,245.2
3456.4437,8201.40051,245.1
3456.44352,8201.40054,244.4
3456.4435,8201.40059,244.3
3456.4436,8201.40093,243.7
3456.44359,8201.40052,243.3
3456.44372,8201.40028,241.7
3456.4437,8201.39995,241.3
3456.44359,8201.40004,242.9
3456.44353,8201.40019,243.6
3456.44329,8201.40023,246.4
3456.4433,8201.39999,246.2
3456.44334,8201.39979,245.7
3456.44307,8201.39997,247.9
3456.44309,8201.40006,248.1
3456.44312,8201.40025,248.1
3456.44324,8201.40041,247.3
3456.44334,8201.40043,246.5
3456.44334,8201.40043,246.5
3456.44336,8201.40041,246.3
3456.44336,8201.40062,246.4
3456.44341,8201.40075,246.0
3456.44331,8201.40134,247.8
3456.44335,8201.40157,248.1
3456.44334,8201.40198,249.1
3456.44335,8201.40226,249.7
3456.44331,8201.40222,249.9
3456.44329,8201.40224,250.1
3456.44326,8201.40218,250.3
3456.44318,8201.40215,251.2
3456.44314,8201.40225,251.8
3456.44312,8201.40187,252.0
3456.44309,8201.40183,252.5
3456.44307,8201.4016,252.8
3456.44307,8201.40139,253.1
3456.44309,8201.40165,253.5
3456.44306,8201.40195,254.1
3456.44302,8201.40171,254.3
3456.44302,8201.40171,254.6
3456.44288,8201.40122,255.3
3456.44291,8201.40065,255.2
3456.44286,8201.40033,255.3
3456.44276,8201.39972,255.0
3456.44275,8201.39974,255.3
3456.44271,8201.39963,255.4
3456.44265,8201.3999,255.4
3456.44261,8201.39963,255.2
3456.44264,8201.39945,255.1
3456.443,8201.3986,250.6
3456.44332,8201.39852,248.1
3456.44356,8201.39826,245.4
3456.44382,8201.3981,242.5
3456.44395,8201.3979,240.9
3456.44406,8201.39796,239.8
3456.44425,8201.39793,238.4
3456.44442,8201.39777,236.8
3456.44466,8201.3978,234.9
3456.44492,8201.39727,232.1
3456.4452,8201.39745,231.1
3456.44537,8201.39751,230.2
3456.44558,8201.39765,228.9
3456.44578,8201.39777,227.7
3456.44598,8201.39797,226.6
3456.44614,8201.39809,225.6
3456.44628,8201.39817,224.6
3456.44638,8201.39826,223.7
3456.4465,8201.3983,222.8
3456.44658,8201.39819,222.1
3456.44667,8201.39809,221.6
3456.44674,8201.39804,221.2
3456.4468,8201.39801,220.9
3456.44684,8201.39793,220.7
3456.44691,8201.3978,220.1
3456.44696,8201.39763,219.7
3456.44699,8201.39755,219.4
3456.44705,8201.39753,219.1
3456.44709,8201.39743,218.8
3456.44712,8201.39732,218.6
3456.44714,8201.39729,218.7
3456.44718,8201.39729,218.7
3456.44722,8201.3973,218.9
3456.44724,8201.3973,219.1
3456.44714,8201.39733,219.5
3456.44711,8201.39732,219.9
3456.44675,8201.3978,224.0
3456.44638,8201.39819,228.2
3456.44606,8201.39848,231.7
3456.44562,8201.399,236.7
3456.44538,8201.39933,239.5
3456.44518,8201.39956,241.8
3456.44496,8201.39979,244.3
3456.44486,8201.3999,245.4
3456.44472,8201.40008,247.1
3456.44454,8201.40018,249.0
3456.4444,8201.40024,250.4
3456.44426,8201.4004,252.0
3456.44421,8201.40041,252.5
3456.4441,8201.4006,253.7
3456.44397,8201.40081,255.2
3456.44398,8201.40084,255.1
3456.444,8201.40091,255.1
3456.44403,8201.40093,255.0
3456.44403,8201.40088,255.0
3456.44401,8201.40087,255.1
3456.44402,8201.40091,255.1
3456.44403,8201.40095,255.2
3456.44406,8201.40093,255.1
3456.44406,8201.40092,255.2
3456.44407,8201.40102,255.4
3456.4441,8201.40106,255.3
3456.44398,8201.40131,256.8
3456.444,8201.40139,256.9
3456.44402,8201.40141,256.8
3456.44386,8201.40162,258.1
3456.44387,8201.40166,258.0
3456.4438,8201.40175,258.6
3456.44379,8201.40171,258.6
3456.44384,8201.40173,258.4
3456.44386,8201.40179,258.3
3456.44388,8201.40183,258.3
3456.44391,8201.40183,258.2
3456.44383,8201.4018,258.1
3456.4438,8201.40178,257.9
3456.44383,8201.40181,257.7
3456.44375,8201.40193,258.4
3456.4437,8201.40198,258.7
3456.44374,8201.40196,258.5
3456.44368,8201.40217,259.5
3456.44365,8201.4023,260.0
3456.44362,8201.40245,260.5
3456.44358,8201.40252,260.9
3456.44353,8201.40267,261.5
3456.44348,8201.40272,262.1
3456.44344,8201.4028,262.6
3456.44341,8201.40291,263.1
3456.44337,8201.40303,263.8
3456.44336,8201.40312,264.2
3456.44331,8201.40326,265.1
3456.44328,8201.40331,265.4
3456.44328,8201.40333,265.6
3456.44332,8201.40333,265.4
3456.44336,8201.40335,265.3
3456.4434,8201.40331,265.0
3456.44343,8201.40334,264.8
3456.44346,8201.40329,264.7
3456.44344,8201.40323,264.7
3456.44345,8201.40317,264.6
3456.44349,8201.40314,264.3
3456.44353,8201.40315,264.0
3456.44354,8201.40314,264.1
3456.44354,8201.40316,264.2
3456.44354,8201.40318,264.4
3456.44354,8201.40326,264.6
3456.44354,8201.40325,264.6
3456.44354,8201.40316,264.7
3456.44356,8201.40309,264.6
3456.44357,8201.40303,264.5
3456.44357,8201.40298,264.4
3456.44357,8201.40292,264.4
3456.44358,8201.40293,264.3
3456.44357,8201.40289,264.3
3456.44354,8201.40287,264.4
3456.44354,8201.40293,264.5
3456.44355,8201.40291,264.3
3456.44353,8201.40282,264.4
3456.44355,8201.40272,264.0
3456.4436,8201.40269,263.5
3456.44362,8201.40265,263.3
3456.44365,8201.40262,262.8
3456.44373,8201.40259,262.2
3456.4438,8201.40262,261.6
3456.44386,8201.40264,261.0
3456.4439,8201.4026,260.4
3456.44396,8201.40261,259.7
3456.44403,8201.40268,258.9
3456.44411,8201.40275,258.1
3456.44417,8201.40282,257.4
3456.44424,8201.40294,256.7
3456.44427,8201.40301,256.1
3456.44429,8201.40305,255.6
3456.44431,8201.40312,255.2
3456.44434,8201.40318,254.7
3456.44436,8201.40321,254.3
3456.44439,8201.40324,253.8
3456.44443,8201.4033,253.3
3456.44449,8201.40337,252.8
3456.44454,8201.40342,252.3
3456.44459,8201.40346,251.9
3456.44465,8201.40347,251.6
3456.44471,8201.40341,251.1
3456.44473,8201.40339,250.8
3456.44479,8201.40343,250.4
3456.44483,8201.40347,250.1
3456.44487,8201.40352,249.8
3456.44491,8201.4036,249.5
3456.44497,8201.40368,249.0
3456.44503,8201.40378,248.5
3456.44511,8201.40387,248.1
3456.44516,8201.40396,247.9
3456.44522,8201.40407,247.5
3456.44527,8201.40416,247.3
3456.44531,8201.4042,247.0
3456.44535,8201.4042,246.6
3456.44539,8201.40424,246.3
3456.44539,8201.40469,247.1
3456.44536,8201.40493,247.1
3456.44527,8201.40508,246.9
3456.44523,8201.40519,246.7
3456.4451,8201.40533,246.3
3456.44507,8201.40544,245.7
3456.44503,8201.4055,245.2
3456.44501,8201.40558,244.8
3456.445,8201.40565,244.5
3456.44493,8201.40576,243.9
3456.4449,8201.40593,243.3
3456.44493,8201.40606,242.7
3456.44495,8201.40614,242.4
3456.44493,8201.40615,242.3
3456.44493,8201.40613,242.3
3456.44492,8201.40609,242.4
3456.44487,8201.40603,242.6
3456.44485,8201.40604,242.5
3456.44481,8201.40607,242.5
3456.44481,8201.40607,242.6
3456.44479,8201.40604,242.5
3456.44481,8201.40605,242.3
3456.44482,8201.40607,242.2
3456.44485,8201.4061,242.0
3456.44487,8201.40606,242.1
3456.44487,8201.40601,242.2
3456.44487,8201.40596,242.3
3456.4449,8201.40598,242.2
3456.44491,8201.40599,242.1
3456.4449,8201.40597,242.1
3456.4448,8201.40599,242.1
3456.44476,8201.40603,242.0
3456.44472,8201.406,242.0
3456.44468,8201.406,241.9
3456.44465,8201.40602,241.7
3456.4446,8201.40611,241.1
3456.44459,8201.40615,240.9
3456.44459,8201.40616,240.8
3456.44457,8201.40611,240.9
3456.44457,8201.40609,240.9
3456.44458,8201.40605,241.3
3456.44459,8201.40606,241.5
3456.44466,8201.40614,241.0
3456.44467,8201.40616,240.8
3456.44469,8201.40619,240.7
3456.44469,8201.40616,240.7
3456.44471,8201.40614,240.7
3456.44473,8201.40611,240.9
3456.44474,8201.40609,241.1
3456.44467,8201.40598,242.1
3456.44467,8201.40583,243.2
3456.44475,8201.40588,243.1
3456.44479,8201.40588,243.3
3456.44484,8201.40591,243.4
3456.44491,8201.40595,243.2
3456.44496,8201.40596,243.3
3456.44495,8201.40592,243.4
3456.44486,8201.40573,243.9
3456.44481,8201.4056,244.4
3456.44471,8201.40538,245.5
3456.44468,8201.40534,245.8
3456.44471,8201.40535,245.9
3456.4447,8201.40531,246.0
3456.4447,8201.40527,246.1
3456.44471,8201.40526,246.1
3456.44468,8201.40522,246.3
3456.44486,8201.40545,245.2
3456.44493,8201.40549,244.9
3456.44498,8201.40551,244.6
3456.44499,8201.4055,244.5
3456.44503,8201.40554,244.2
3456.44513,8201.40566,243.8
3456.44523,8201.40578,243.5
3456.44528,8201.40585,243.4
3456.44529,8201.40588,243.5
3456.44533,8201.40596,243.6
3456.44539,8201.40604,243.5
3456.44541,8201.4061,243.6
3456.44543,8201.40615,243.7
3456.44542,8201.40614,243.9
3456.44538,8201.40607,244.3
3456.44534,8201.40605,244.5
3456.44525,8201.40593,245.2
3456.44524,8201.40597,245.1
3456.44524,8201.40599,245.1
3456.44523,8201.40603,244.9
3456.44531,8201.40619,244.5
3456.44537,8201.4063,244.1
3456.44546,8201.40649,243.5
3456.44552,8201.40666,242.9
3456.4456,8201.40685,242.2
3456.44571,8201.40701,241.5
3456.4458,8201.40715,240.8
3456.44592,8201.40729,240.1
3456.44597,8201.40734,239.8
3456.44601,8201.40738,239.4
3456.44602,8201.40734,239.5
3456.44587,8201.40709,240.3
3456.44587,8201.40702,240.5
3456.44586,8201.40696,240.6
3456.4458,8201.40687,240.9
3456.44571,8201.40672,241.3
3456.44565,8201.40666,241.4
3456.44559,8201.40656,241.7
3456.44556,8201.40649,241.8
3456.44554,8201.4064,241.8
3456.44552,8201.40633,241.9
3456.44545,8201.40613,242.6
3456.44545,8201.40604,242.8
3456.44542,8201.40594,243.1
3456.44543,8201.40588,243.3
3456.44542,8201.4058,243.5
3456.44534,8201.40564,244.0
3456.44537,8201.40565,244.1
3456.44534,8201.40559,244.4
3456.44524,8201.40542,244.9
3456.44516,8201.40523,245.6
3456.44517,8201.40514,245.7
3456.4452,8201.40511,245.6
3456.44518,8201.40504,245.9
3456.44513,8201.40474,247.3
3456.445,8201.40442,248.4
3456.44489,8201.40419,249.1
3456.44478,8201.40397,249.8
3456.44476,8201.4039,250.1
3456.44479,8201.40384,250.0
3456.44478,8201.4038,250.2
3456.44476,8201.40372,250.4
3456.44472,8201.40361,250.7
3456.44464,8201.40344,251.1
3456.44456,8201.40325,251.7
3456.4444,8201.403,252.6
3456.44432,8201.40284,253.2
3456.44429,8201.40273,253.4
3456.44426,8201.40263,253.6
3456.44422,8201.40246,254.3
3456.4441,8201.40226,255.1
3456.44405,8201.40216,255.2
3456.44398,8201.40205,255.4
3456.44395,8201.40204,255.5
3456.44391,8201.40196,255.7
3456.44386,8201.4019,255.9
3456.44385,8201.40186,256.0
3456.44382,8201.40179,256.2
3456.44379,8201.40173,256.4
3456.44376,8201.40165,256.7
3456.44376,8201.40161,256.8
3456.44378,8201.40153,257.1
3456.44382,8201.40151,257.1
3456.44383,8201.40144,257.3
3456.4438,8201.40135,257.5
3456.44376,8201.40126,257.7
3456.44371,8201.4012,257.8
3456.44365,8201.40116,258.0
3456.4436,8201.40115,258.0
3456.44355,8201.40112,258.1
3456.44351,8201.40112,258.1
3456.44347,8201.40114,258.1
3456.44343,8201.40115,258.1
3456.44339,8201.40117,258.1
3456.44333,8201.40119,258.0
3456.44332,8201.40133,257.7
3456.44335,8201.40142,257.7
3456.44329,8201.40139,258.0
3456.44328,8201.4014,257.9
3456.44325,8201.40137,258.0
3456.44313,8201.40134,258.1
3456.44317,8201.40141,257.7
3456.44316,8201.40138,257.7
3456.44318,8201.40139,257.7
3456.44319,8201.40137,257.8
3456.44319,8201.40133,258.0
3456.44313,8201.40125,258.6
3456.4431,8201.40119,259.0
3456.44315,8201.40123,258.9
3456.44317,8201.40127,258.8
3456.44319,8201.40128,258.8
3456.44324,8201.40132,258.7
3456.44329,8201.4014,258.6
3456.44335,8201.40153,258.4
3456.44341,8201.40161,258.2
3456.44347,8201.40169,258.0
3456.44355,8201.40182,257.8
3456.44362,8201.40188,257.5
3456.44368,8201.40198,257.2
3456.44378,8201.40216,256.7
3456.44383,8201.40228,256.2
3456.4439,8201.4024,255.6
3456.44397,8201.40254,255.1
3456.44401,8201.4026,254.9
3456.44402,8201.40267,254.6
3456.44407,8201.40277,254.4
3456.44405,8201.4028,254.2
3456.44403,8201.40281,254.1
3456.44405,8201.40285,254.1
3456.44407,8201.40293,254.0
3456.4441,8201.40301,254.0
3456.44414,8201.40309,253.8
3456.44411,8201.40308,254.0
3456.44408,8201.40305,254.1
3456.44404,8201.40302,254.4
3456.44399,8201.40294,254.7
3456.44397,8201.40288,254.7
3456.44392,8201.40282,255.0
3456.44388,8201.40275,255.4
3456.44382,8201.40261,255.8
3456.44375,8201.40251,256.1
3456.4437,8201.40243,256.4
3456.44364,8201.40232,256.8
3456.4436,8201.40223,256.9
3456.44356,8201.40211,257.2
3456.4435,8201.40197,257.5
3456.44343,8201.40187,257.7
3456.44338,8201.40182,257.7
3456.44329,8201.40174,257.7
3456.44321,8201.40165,257.8
3456.44311,8201.4015,257.8
3456.44306,8201.40146,257.7
3456.44305,8201.40146,257.6
3456.44305,8201.40147,257.3
3456.44305,8201.40147,257.1
3456.44304,8201.40147,256.9
3456.44307,8201.40151,256.7
3456.44307,8201.40151,256.4
3456.44306,8201.40149,256.2
3456.44304,8201.40146,256.2
3456.44302,8201.40144,256.0
3456.44301,8201.40146,255.8
3456.44302,8201.40144,255.5
3456.44305,8201.40144,255.3
3456.44309,8201.40145,255.2
3456.44323,8201.40162,254.6
3456.44327,8201.40162,254.4
3456.44329,8201.4016,254.3
3456.44332,8201.40161,254.1
3456.44334,8201.40161,253.8
3456.44335,8201.40159,253.5
3456.44335,8201.4016,253.4
3456.44335,8201.40158,253.3
3456.44336,8201.40159,253.0
3456.44337,8201.4016,252.9
3456.44339,8201.40158,252.9
3456.44344,8201.40158,252.8
3456.44347,8201.40155,252.8
3456.44347,8201.40146,252.8
3456.44348,8201.40146,252.7
3456.44343,8201.40143,253.3
3456.44342,8201.4014,253.4
3456.44339,8201.40135,253.6
3456.4434,8201.40131,253.7
3456.44346,8201.40134,253.8
3456.44359,8201.40144,253.6
3456.4436,8201.40141,253.7
3456.4436,8201.40136,253.8
3456.44358,8201.40129,253.9
3456.44355,8201.4012,254.2
3456.44355,8201.40122,254.2
3456.44355,8201.40118,254.2
3456.44359,8201.4012,254.3
3456.44363,8201.40119,254.2
3456.44365,8201.40118,254.1
3456.44369,8201.40116,254.0
3456.44373,8201.40114,253.8
3456.44378,8201.40112,253.5
3456.44383,8201.40112,253.2
3456.44391,8201.40113,252.8
3456.44397,8201.40112,252.5
3456.44401,8201.40111,252.2
3456.44405,8201.40111,251.9
3456.44405,8201.40107,251.8
3456.4442,8201.40115,250.4
3456.44419,8201.40102,250.5
3456.4442,8201.40096,250.3
3456.4442,8201.40095,250.3
3456.44419,8201.40093,250.3
3456.44419,8201.40087,250.3
3456.44417,8201.40075,250.4
3456.44416,8201.40066,250.7
3456.44414,8201.40059,250.8
3456.44415,8201.40052,250.8
3456.44415,8201.40041,251.0
3456.44413,8201.40028,251.1
3456.44409,8201.40021,251.3
3456.4441,8201.40022,251.2
3456.44407,8201.40013,251.5
3456.44407,8201.40008,251.8
3456.44409,8201.40008,251.7
3456.44412,8201.4001,251.8
3456.44409,8201.40007,252.1
3456.44411,8201.40009,252.2
3456.44411,8201.40005,252.4
3456.44412,8201.40003,252.7
3456.44415,8201.40009,253.0
3456.44415,8201.40009,253.4
3456.44415,8201.40009,253.7
3456.44414,8201.40006,254.1
3456.4441,8201.39995,254.8
3456.44404,8201.39983,255.4
3456.44398,8201.39973,256.0
3456.44394,8201.39967,256.2
3456.44388,8201.39957,256.7
3456.44384,8201.39951,257.0
3456.44386,8201.39946,257.4
3456.44386,8201.39941,257.8
3456.44396,8201.39948,258.2
3456.44397,8201.39937,258.8
3456.44395,8201.39926,259.4
3456.44397,8201.39923,259.4
3456.444,8201.39922,259.4
3456.44404,8201.39927,259.2
3456.4441,8201.39928,259.3
3456.44417,8201.39931,259.2
3456.44421,8201.3993,259.3
3456.44421,8201.39926,259.4
3456.44421,8201.39922,259.7
3456.44422,8201.39924,259.6
3456.44418,8201.39916,259.8
3456.44413,8201.39907,260.2
3456.44411,8201.39902,260.5
3456.44412,8201.399,260.5
3456.44411,8201.39902,260.4
3456.44408,8201.39896,260.6
3456.44409,8201.39897,260.7
3456.44407,8201.39897,260.9
3456.44403,8201.39892,261.1
3456.44404,8201.39895,261.1
3456.44408,8201.39905,260.8
3456.44414,8201.39915,260.6
3456.44422,8201.39925,260.2
3456.4443,8201.39932,259.8
3456.4444,8201.39942,259.1
3456.44443,8201.39947,258.9
3456.4444,8201.39947,259.0
3456.4444,8201.39949,258.8
3456.4444,8201.39951,258.7
3456.44439,8201.39953,258.8
3456.44435,8201.39949,259.0
3456.44437,8201.39949,259.2
3456.44444,8201.39961,258.8
3456.44445,8201.39961,258.7
3456.44445,8201.39958,258.7
3456.44449,8201.39962,258.7
3456.44452,8201.3996,258.7
3456.44456,8201.39961,258.7
3456.44463,8201.3997,258.5
3456.44467,8201.39977,258.5
3456.44474,8201.39988,258.3
3456.44481,8201.39999,258.0
3456.44484,8201.39999,257.9
3456.44489,8201.40004,257.9
3456.44495,8201.40013,257.8
3456.44501,8201.40017,257.8
3456.4451,8201.40033,257.5
3456.44512,8201.4003,257.7
3456.44513,8201.40026,257.9
3456.44514,8201.40026,257.8
3456.44513,8201.40021,258.0
3456.44517,8201.40023,257.9
3456.4452,8201.40021,258.0
3456.44522,8201.40025,257.9
3456.44526,8201.40023,258.1
3456.44531,8201.40027,258.0
3456.44534,8201.40027,258.0
3456.44539,8201.40034,257.7
3456.44541,8201.40035,257.6
3456.44549,8201.40044,257.4
3456.44553,8201.40051,257.1
3456.44559,8201.40058,256.8
3456.44564,8201.40062,256.6
3456.44568,8201.40062,256.4
3456.44575,8201.40064,256.3
3456.44582,8201.40072,256.1
3456.44586,8201.40079,256.1
3456.4459,8201.40081,256.1
3456.44593,8201.40083,255.9
3456.44595,8201.40087,256.0
3456.44596,8201.40089,256.0
3456.44597,8201.40092,255.9
3456.44598,8201.40094,256.1
3456.44602,8201.40095,256.1
3456.44602,8201.40091,256.3
3456.44601,8201.4009,256.3
3456.446,8201.40088,256.5
3456.44598,8201.40081,256.7
3456.44596,8201.40074,257.0
3456.44591,8201.40064,257.7
3456.44588,8201.40058,258.0
3456.44585,8201.40058,258.3
3456.44584,8201.4005,258.9
3456.44585,8201.4005,259.2
3456.44585,8201.40047,259.7
3456.44582,8201.40036,260.2
3456.44583,8201.40035,260.3
3456.44579,8201.40032,260.4
3456.44575,8201.40025,260.7
3456.44573,8201.40016,261.0
3456.44572,8201.40013,261.4
3456.44571,8201.40007,261.7
3456.44572,8201.40001,261.8
3456.44571,8201.39991,262.0
3456.4457,8201.39976,262.4
3456.44571,8201.39963,262.6
3456.44571,8201.39956,262.7
3456.44569,8201.39948,262.9
3456.44568,8201.3994,263.1
3456.44566,8201.39932,263.2
3456.44565,8201.3993,263.2
3456.44562,8201.39925,263.2
3456.44557,8201.39916,263.3
3456.44553,8201.39903,263.5
3456.44551,8201.39892,264.0
3456.4455,8201.39883,264.2
3456.4455,8201.39855,265.6
3456.4455,8201.39832,266.4
3456.44554,8201.39821,266.6
3456.44553,8201.39816,266.7
3456.4455,8201.39805,267.2
3456.44545,8201.398,267.4
3456.44539,8201.39796,267.4
3456.44534,8201.3979,267.6
3456.44534,8201.3979,267.6
3456.44536,8201.39779,268.4
3456.44537,8201.39783,268.2
3456.44538,8201.39783,267.9
3456.44539,8201.3979,267.5
3456.44539,8201.39795,267.1
3456.44537,8201.39798,266.7
3456.44535,8201.39799,266.3
3456.44532,8201.39802,266.0
3456.4453,8201.39806,265.6
3456.44527,8201.39807,265.3
3456.44526,8201.39819,264.6
3456.44528,8201.39827,263.8
3456.44529,8201.39825,263.4
3456.44531,8201.39826,263.1
3456.44533,8201.39829,262.5
3456.44531,8201.39832,262.0
3456.4453,8201.39843,261.6
3456.44528,8201.39847,261.1
3456.44528,8201.39853,260.7
3456.44528,8201.39856,260.3
3456.44529,8201.39854,259.9
3456.44527,8201.39858,259.4
3456.4453,8201.39868,259.0
3456.44528,8201.3987,258.8
3456.44532,8201.39874,258.6
3456.44534,8201.39883,258.5
3456.44534,8201.3989,258.4
3456.44535,8201.39893,258.2
3456.44534,8201.39898,258.0
3456.44533,8201.39901,257.7
3456.44531,8201.39902,257.4
3456.44533,8201.39907,257.2
3456.44533,8201.39911,256.9
3456.44533,8201.39916,256.6
3456.44534,8201.39923,256.3
3456.44534,8201.39924,256.2
3456.44536,8201.39925,256.0
3456.44537,8201.39926,255.9
3456.44535,8201.39925,256.0
3456.44535,8201.39927,256.0
3456.44536,8201.39931,256.0
3456.4454,8201.39928,256.1
3456.44542,8201.39925,256.2
3456.44542,8201.3993,256.1
3456.44543,8201.39934,256.1
3456.44543,8201.3994,256.0
3456.44545,8201.39943,256.1
3456.44548,8201.39951,256.1
3456.44552,8201.39959,256.1
3456.44557,8201.39966,256.1
3456.44564,8201.3997,255.9
3456.44568,8201.39971,255.9
3456.44574,8201.39976,255.8
3456.4458,8201.3998,255.5
3456.44585,8201.39983,255.4
3456.44588,8201.39988,255.5
3456.44592,8201.39993,255.5
3456.44597,8201.39995,255.4
3456.44604,8201.39995,255.3
3456.4461,8201.39998,255.3
3456.44617,8201.39998,255.1
3456.44623,8201.39998,254.9
3456.44628,8201.40001,254.8
3456.44633,8201.40006,254.6
3456.44637,8201.40003,254.6
3456.44641,8201.40003,254.5
3456.44643,8201.40005,254.6
3456.44646,8201.40003,254.6
3456.44647,8201.40002,254.7
3456.44648,8201.4,254.9
3456.44651,8201.40002,254.9
3456.44653,8201.40006,255.0
3456.44654,8201.4001,255.2
3456.44657,8201.4001,255.4
3456.44657,8201.40008,255.6
3456.44653,8201.4001,255.9
3456.44648,8201.40009,256.0
3456.44648,8201.40012,256.0
3456.44648,8201.40017,256.0
3456.44647,8201.40022,256.0
3456.44645,8201.40024,255.8
3456.44642,8201.40022,255.9
3456.4464,8201.40022,255.8
3456.4464,8201.40025,255.7
3456.4464,8201.40028,255.7
3456.44643,8201.40033,255.7
3456.44643,8201.40038,255.4
3456.44643,8201.4004,255.3
3456.44644,8201.40043,255.1
3456.44644,8201.40046,255.0
3456.44644,8201.40047,254.8
3456.44643,8201.40049,254.7
3456.44642,8201.40051,254.6
3456.44642,8201.40052,254.5
3456.44644,8201.40055,254.4
3456.44643,8201.40054,254.4
3456.44643,8201.40055,254.2
3456.44645,8201.40055,254.1
3456.44645,8201.40054,253.9
3456.44645,8201.40055,253.6
3456.44645,8201.40056,253.5
3456.44642,8201.40058,253.4
3456.44642,8201.4006,253.3
